"13251","8704",NULL,"LURAH","KEL. LOKTABAT SELATAN","2013-10-04","821/239-BANGDIK/BKD","2013-10-03","WALIKOTA BANJARBARU",NULL,"7","2",NULL,NULL
"13252","8704","1224","LURAH LOKTABAT SELATAN","KELURAHAN LOKTABAT SELATAN","2016-12-30","821/367-BANGDIK/BKD","2016-12-21","WALIKOTA BANJARBARU","637","7","2",NULL,NULL
"13253","8741",NULL,"KASUBBID PENGAWASAN APARATUR","BAWASDA","2004-04-29","821.4/05-BANGDIK/BKD","2004-04-29"," WALIKOTA BANJARBARU",NULL,"7","2",NULL,NULL
"13254","8739","1434","P2UPD MADYA","INSPEKTUR PEMBANTU WILAYAH II","2012-07-19","880/218-Bang.Peg/BKD&Diklat","2012-07-19","WALIKOTA BANJARBARU","126",NULL,"3",NULL,NULL
"13255","8741",NULL,"KASI PENGAWAS PEMERINTAH BID PEMERINTAHAN","INSPEKTORAT KOTA BANJARBARU","2009-01-01","821/310-BANGDIK/BKD","2008-12-30"," WALIKOTA BANJARBARU",NULL,"7","2",NULL,NULL
"13256","8741",NULL,"INSPEKTUR WILAYAH I","INSPEKTOTAR BANJARBARU","2009-06-01","821/150-BANGPEG/BAPEGDIKLATDA","2009-05-13","WALIKOTA BANJARBARU",NULL,"5","2",NULL,NULL
"13257","8741","715","INSPEKTUR PEMBANTU WILAYAH I","INSPEKTUR PEMBANTU WILAYAH I","2017-01-01","821/367/BKD DIKLAT","2016-12-21","WALIKOTA BANJARBARU","125","5","2",NULL,NULL
"13258","8743",NULL,"SEKRETARIS KORPRI BKKBN PROP. KALSEL","BKKBN PROP. KALSEL","1998-11-01","140/KT-201/L.2/1998","1998-11-06","KEPALA BKKBN PROPINSI",NULL,"9","2",NULL,NULL
"13259","8743",NULL,"KASI REMAJA DAN PERLINDUNGAN HAK-HAK REPREDUKSI BKKBN KOTA BANJARBARU","BKKBN KOTA BANJARBARU","2001-04-01","76/III/Peg/J.21/2001","2001-03-28","SEKRETARIS UTAMA BKKBN PUSAT",NULL,"7","2",NULL,NULL
"13260","8743",NULL,"AUDITOR AHLI PERTAMA","INSPEKTORAT KOTA BANJARBARU","2006-09-04","821.2/220-Bangdik/BKD","2006-10-05","WALIKOTA BANJARBARU",NULL,NULL,"3",NULL,NULL
"13261","8743","1386","AUDITOR MUDA","INSPEKTUR PEMBANTU WILAYAH I","2009-03-01","821.2/052-Bang-Peg/BKD-Diklat","2009-03-01","WALIKOTA BANJARBARU","125",NULL,"3",NULL,NULL
"13355","8769","1392","AUDITOR MADYA","INSPEKTUR PEMBANTU WILAYAH II","2015-10-01","823.4/24/SI.2-BKD/2015","2015-09-30","WALIKOTA","126",NULL,"3",NULL,NULL
"13263","8754",NULL,"P2UPD PERTAMA","INSPEKTORAT KOTA BANJARBARU","2012-07-01","821/196-BANGPEG/BKD DIKLAT","2012-06-27","WALIKOTA BANJARBARU",NULL,NULL,"3",NULL,NULL
"13264","8754","1433","P2UPD MUDA","INSPEKTUR PEMBANTU WILAYAH I","2014-03-01","821/34-BANGPEG/BKD DIKLAT","2014-02-17","WALIKOTA BANJARBARU","125",NULL,"3",NULL,NULL
"13265","8745",NULL,"KAUR KEMASYARAKATAN ","KEC. BATANG ALAI UTARA","1988-07-01","821.24/41-MP/PEG","1988-06-28","BUPATI KDH TK.II HST",NULL,"10","2",NULL,NULL
"13266","8745",NULL,"KAUR PEMERINTAHAN","KEC. BATANG ALAI UTARA","1993-06-12","824/79-MP/PEG","1993-05-15","BUPATI KDH TK.II HST",NULL,"10","2",NULL,NULL
"13267","8745",NULL,"KASUBSI PENUM & PEMDESKEL","KANTOR CAMAT BATANG ALAI UTARA","1994-10-04","821.24/08-MP/PEG","1994-09-26","BUPATI KDH TK.II HST",NULL,"10","2",NULL,NULL
"13268","8745",NULL,"KAUR KEBERSIHAN DAN PERTAMANAN","KANTOR WALIKOTA BANJARBARU","1997-10-01","821/126/Peg","1997-10-04","WALIKOTA BANJARBARU",NULL,NULL,"2",NULL,NULL
"13269","8745",NULL,"PEMERIKSA PEMBANTU KESEJAHTERAAN MASYARAKAT","INSPEKTORAT WIL KOTA BANJARBARU","2000-04-18","821.2/06-Si/Peg","2000-04-10","WALIKOTA BANJARBARU",NULL,"9","2",NULL,NULL
"13270","8745",NULL,"KASUBBID PERTANIAN DAN KEHUTANAN","BADAN PENGAWASAN DAERAH","2001-02-23","821.1/02-Si/Peg","2001-02-23","WALIKOTA BANJARBARU",NULL,"7","2",NULL,NULL
"13271","8745",NULL,"SEKRETARIS KELURAHAN","KEL SYAMSUDIN NOOR","2004-04-30","821.4/05-Bangdik/BKD","2004-04-29","WALIKOTA BANJARBARU",NULL,"8","2",NULL,NULL
"13272","8756","1790","PELAKSANA","SUB BAGIAN PERENCANAAN DAN KEUANGAN","2014-04-01","823/179-DASIPEG/BKD DIKLAT","2014-03-01","WALIKOTA BANJARBARU","124",NULL,"4",NULL,NULL
"13273","8745",NULL,"PELAKSANA","BADAN PENGAWASAN DAERAH","2004-07-28","825/76-Bangdik/BKD","2004-07-28","WALIKOTA BANJARBARU",NULL,NULL,"4",NULL,NULL
"13274","8745",NULL,"AUDITOR AHLI MUDA","BADAN PENGAWASAN DAERAH","2007-08-01","821.2/13-Bangdik/BKD","2007-08-15","WALIKOTA BANJARBARU",NULL,NULL,"3",NULL,NULL
"13275","8745","1392","AUDITOR MADYA","INSPEKTORAT","2009-12-01","821/299-Bangdik/BKD","2009-11-17","WALIKOTA BANJARBARU","121",NULL,"3",NULL,NULL
"13276","8642","1790","PELAKSANA","SUB BAGIAN PERBENDAHARAAN DAN PEMBUKUAN","2016-12-30",,"1970-01-01",,"57",NULL,"4",NULL,NULL
"13277","8757",NULL,"AUDITOR AHLI PERTAMA","INSPEKTORAT KOTA BANJARBARU","2008-12-01","821.3/262-BANGDIK/BKD","2008-11-20","WALIKOTA BANJARBARU",NULL,NULL,"3",NULL,NULL
"13278","8636","645","KEPALA SUB BAGIAN PERENCANAAN DAN PELAPORAN","SUB BAGIAN PERENCANAAN DAN PELAPORAN","2016-12-30",,"1970-01-01",,"55","7","2",NULL,NULL
"13279","8757","1386","AUDITOR MUDA","INSPEKTUR PEMBANTU WILAYAH III","2014-03-01","821/50-BANGPEG/BKD DIKLAT","2014-03-03","WALIKOTA BANJARBARU","127",NULL,"3",NULL,NULL
"13280","8637","1790","PELAKSANA","SUB BAGIAN PERENCANAAN DAN PELAPORAN","2016-12-30",,"1970-01-01",,"55",NULL,"4",NULL,NULL
"13281","8759",NULL,"PELAKSANA","INSPEKTORAT KOTA BANJARBARU","2007-01-01","813.3/052-DASIPEG/BKD","2007-08-28","WALIKOTA BANJARBARU ",NULL,NULL,"4",NULL,NULL
"13282","8759",NULL,"P2UPD PERTAMA","INSPEKTORAT KOTA BANJARBARU","2012-07-01","821/196-BANGPEG/BKD DIKLAT","2012-06-27","WALIKOTA BANJARBARU ",NULL,NULL,"3",NULL,NULL
"13283","8759","1433","P2UPD MUDA","INSPEKTUR PEMBANTU WILAYAH II","2014-08-01","821/190-BANGPEG/BKD DIKLAT","2014-08-04","WALIKOTA BANJARBARU","126",NULL,"3",NULL,NULL
"13284","8760",NULL,"KASI INDUSTRI KECIL SUBDIN PEMBINAAN","DINAS PERINDUSTRIAN PROV DATI I KALSEL","1990-04-01","821/2117-DA/PEG","1990-07-07","GUBERNUR KDH TK I KALSEL",NULL,"8","2",NULL,NULL
"13285","8760",NULL,"KACAB DISPERINDAG KANDANGAN"," DINAS PERINDUSTRIAN PROV DATI I KALSEL","1994-05-01","821.24/17-071-BANG/PEG","1994-06-21"," GUBERNUR KDH TK I KALSEL ",NULL,"7","2",NULL,NULL
"13286","8760",NULL,"PEMERIKSA PEREKONOMIAN","IT WIL KOTA BANJARBARU","1999-12-30","21-23/32-040-BANG/PEG","1999-10-21","GUBERNUR KDH TK I KALSEL",NULL,"7","2",NULL,NULL
"13287","8760",NULL,"KABID PENGAWASAN PEMBANGUNAN","BAWASDA KOTA BANJARBARU","2001-02-22","821.2/14-81/PEG","2001-02-21","WALIKOTA BANJARBARU",NULL,"5","2",NULL,NULL
"13288","8760",NULL,"KABID PENGAWASAN KEUANGAN & KEKAYAAN","BAWASDA KOTA BANJARBARU","2004-04-30","821.3/04 BANGDIK/BKD","2014-02-24","WALIKOTA BANJARBARU",NULL,"5","2",NULL,NULL
"13289","8760",NULL,"KABID PENDAPATAN DAN PENERIMAAN","DISPENDA KOTA BANJARBARU","2006-03-06","821.2/14-SI/PEG","2006-02-10","WALIKOTA BANJARBARU",NULL,"5","2",NULL,NULL
"13290","8760",NULL,"KABAG TATA USAHA","BPKKD KOTA BANJARBARU","2007-02-08","821.2/14-SI/PEG","2007-02-07","WALIKOTA BANJARBARU",NULL,"5","2",NULL,NULL
"13291","8760",NULL,"SEKRETARIS","DPPKAD KOTA BANJARBARU","2008-12-31","21/BA.BPJK/X/2008","2008-12-30","WALIKOTA BANJARBARU",NULL,"5","2",NULL,NULL
"13292","8760",NULL,"INSPEKTUR","INSPEKTORAT KOTA BANJARBARU","2013-02-07","004/BPJK/I/2013","2013-01-03","WALIKOTA BANJARBARU",NULL,"4","2",NULL,NULL
"13293","8760","711","INSPEKTUR","INSPEKTORAT","2016-12-30","21/366/BKD DIKLAT","2016-12-21","WALIKOTA BANJARBARU","121","4","2",NULL,NULL
"13294","8761","1433","P2UPD MUDA","INSPEKTUR PEMBANTU WILAYAH I","2011-04-01","823/301-DASIPEG/BKD DIKLAT","2014-09-30","WALIKOTA BANJARBARU","125",NULL,"3",NULL,NULL
"13295","8625",NULL,"KASUBBAG KEMASYARAKATAN","BAGIAN KESRA SETDAKO","2015-01-28","823/17-BANGPEG/BKD&DIKLAT","2015-01-27","WALIKOTA BANJARBARU",NULL,"8","2",NULL,NULL
"13296","8750",NULL,"PELAKSANA","DINAS PENDIDIKAN","1998-02-01","075/KEP/C.2/1998","1998-01-09","DEPDIKBUD PROV KALSEL",NULL,NULL,"4",NULL,NULL
"13297","8625","736","KEPALA SEKSI PERLINDUNGAN SOSIAL KORBAN BENCANA ALAM DAN SOSIAL","SEKSI PERLINDUNGAN SOSIAL KORBAN BENCANA ALAM DAN SOSIAL","2017-01-17","823/393/BKD&DIKLAT","2016-12-30","WALIKOTA BANJARBARU","146","7","2",NULL,NULL
"13298","8750",NULL,"FUNGSIONAL UMUM","BAG. PERTANAHAN SETDAKO BANJARBARU","2015-04-01","824.2/60-DASIPEG/BKD-DIKLAT","2015-03-09","WALIKOTA",NULL,NULL,"4",NULL,NULL
"13299","8750","1790","PELAKSANA","SUB BAGIAN PERLENGKAPAN & RUMAH TANGGA","2015-11-01","824/07-UMPEG-SANTEL/UMUM","2015-10-23","WALIKOTA BANJARBARU","33",NULL,"4",NULL,NULL
"13300","8758",NULL,"PLT LURAH","KELURAHAN KERATON","1992-03-23","821.2-76/PEG","1992-03-23","BUPATI",NULL,NULL,"2",NULL,NULL
"13301","8758",NULL,"KASIPEM","KEC BANJARBARU","1996-10-24","821.3/453/PEG","1996-10-05","BUPATI",NULL,"9","2",NULL,NULL
"13302","8735","1790","PELAKSANA","RUMAH SAKIT DAERAH IDAMAN","2017-04-01",,"1970-01-01",,"406",NULL,"4",NULL,NULL
"13303","8758",NULL,"KASI PEMBINAAN KESBANG","KANTOR SOSPOL BBARU","1999-12-30","821.23/32.040-BANG/PEG","1999-10-21","GUBERNUR",NULL,"8","2",NULL,NULL
"13304","8758",NULL,"KASIPEM","KEC BBARU","1996-10-24","821.3/453/PEG","1996-10-05","BUPATI",NULL,"8","2",NULL,NULL
"13305","8758",NULL,"KASI KESATUAN BANGSA","KANTOR SOSPOL BBARU","1999-12-30","821.23/32-40-BANG/PEG","1999-10-21","GUBERNUR",NULL,NULL,"2",NULL,NULL
"13306","8758",NULL,"PJ KA PEMERINTAHAN","KEC LANDASAN ULIN","2001-02-21","821.2/14-SI/PEG","2001-02-21","WALIKOTA",NULL,"7","2",NULL,NULL
"13307","8758",NULL,"KABAG TU","BADAN PENGAWASAN DAERAH","2005-05-02","821/03-BANGDIK/BKD","2005-05-02","WALIKOTA",NULL,"5","2",NULL,NULL
"13308","8758",NULL,"KABAG TU","DINAS TATA KOTA","2007-02-08","821.25-BANGDIK/BKD","2007-02-07","WALIKOTA",NULL,"5","2",NULL,NULL
"13309","8758",NULL,"SEKRETARIS","DISBERTARUNG","2008-12-31","821.310-BANGDIK/BKD","2008-12-30","WALIKOTA",NULL,"5","2",NULL,NULL
"13310","8758",NULL,"SEKRETARIS","DPPKAD","2013-02-07","821.040/BANGPEG/BKD&DIKLAT","2013-02-06","WALIKOTA",NULL,"5","2",NULL,NULL
"13311","8758","712","SEKRETARIS","SEKRETARIAT","2013-10-04","821/239-BANGPEG/BKD&DIKLAT","2013-10-03","WALIKOTA","122","5","2",NULL,NULL
"13312","8762","1790","PELAKSANA","SUB BAGIAN KEPEGAWAIAN","2016-04-01",,"1970-01-01",,"410",NULL,"4",NULL,NULL
"13313","8764",NULL,"PRANATA KOMPUTER","INSPEKTORAT","2010-01-01","813.2/006-DASIPEG/BAPEGDIKLATDA","2010-02-04","WALIKOTA",NULL,NULL,"4",NULL,NULL
"13314","8764","1381","AUDITOR PERTAMA","INSPEKTUR PEMBANTU WILAYAH III","2013-01-13","821/668-DASIPEG/BKD& DIKLAT","2013-01-13","WALIKOTA","127",NULL,"3",NULL,NULL
"13315","8765",NULL,"NUTRISIONIS PELAKSANA","RSUD","2007-10-01","821/135-BANGDIK/BKD","2007-09-28","WALIKOTA BANJARBARU",NULL,NULL,"3",NULL,NULL
"13316","8765","1491","NUTRISIONIS PELAKSANA LANJUTAN","RUMAH SAKIT DAERAH IDAMAN","2013-03-26","821/081-BANGPEG/BKD&DIKLAT","2013-03-26","WALIKOTA BANJARBARU","406",NULL,"3",NULL,NULL
"13317","8747",NULL,"PELAKSANA","KECAMATAN KINTAP TANAH LAUT","1998-04-01",,"1970-01-01","KEPALA KANTOR WILAYAH",NULL,NULL,"4",NULL,NULL
"13318","8767",NULL,"KEPALA SUB BIDANG JABATAN FUNGSIONAL","BKD DAN DIKLAT","2015-01-28","821/17-BANGPEG/BKD&DIKLAT","2015-01-27","WALIKOTA BANJARBARU",NULL,"7","2","uploads/naskah/tblriwayatjabatan_198212262010012023_TETTYANGGRAINI","JAB KASUBBID JAFUNG.pdf"
"13319","8767","674","KEPALA SUB BIDANG MUTASI DAN KEPANGKATAN APARATUR","SUB BIDANG MUTASI DAN KEPANGKATAN APARATUR","2016-12-30","821/367/BKD&DIKLAT","2016-12-21","WALIKOTA BANJARBARU","84","7","2","uploads/naskah/tblriwayatjabatan_198212262010012023_TETTYANGGRAINI","JAB KASUBBID MUTKEP.pdf"
"13320","8767",NULL,"ANALIS KEPEGAWAIAN PERTAMA","BKD DAN DIKLAT","2011-09-01","821/201-BANGPEG/BAPEGDIKLATDA","2011-08-18","WALIKOTA BANJARBARU",NULL,NULL,"3","uploads/naskah/tblriwayatjabatan_198212262010012023_TETTYANGGRAINI","JAB JAFUNG 2011.pdf"
"13322","8766","1410","AUDITOR KEPEGAWAIAN MUDA","INSPEKTUR PEMBANTU WILAYAH I","2014-07-17","821/801-BANGPEG/BKD&DIKLAT","2011-10-23","WALIKOTA","125",NULL,"3",NULL,NULL
"13323","8768",NULL,"PETUGAS PEMOTONG & PENYETOR PAJAK","BAPEGDIKLATDA","2012-01-01","800/80-SET-BAPEGDIKLATDA","2011-12-01","KEPALA BAPEGDIKLATDA",NULL,NULL,"4","uploads/naskah/tblriwayatjabatan_197810182010012001_CICISRIWAHYUNI","PETUGAS PEMOTONG PAJAK.pdf"
"13325","8770",NULL,"BENDAHARAWAN","BKD KOTA BANJARBARU","2008-03-01","800/029-DASIPEG/BKD","2008-03-12","KEPALA BKD KOTA BANJARBARU",NULL,NULL,"4",NULL,NULL
"13326","8770","1790","PELAKSANA","SUB BAGIAN PERENCANAAN DAN KEUANGAN","2017-01-03","800/007/BKPP","2017-01-03","KEPALA BKPP","78",NULL,"4",NULL,NULL
"13327","8763",NULL,"PEMBIMBING BIDANG EKONOMI KANTOR UPT SATUI","KANTOR UPT SATUI KABUPATEN KOTABARU","1994-11-09","2333/SJ/1994","1994-11-09","KANDEP TRANSMIGRASI DAN PPH KABUPATEN KOTABARU",NULL,"10","2",NULL,NULL
"13328","8763",NULL,"PEMBIMBING BIDANG SOSIAL KANTOR UPT KAYU HABANG KABUPATEN TALA","KANWIL DEP. TRANS DAN PPH KALIMANTAN SELATAN","1987-12-04","2289/sj/1987","1977-12-04","KANWIL DEP. TRANSMIGRASI DAN PPH KALSEL",NULL,"10","2",NULL,NULL
"13329","8763",NULL,"STAF KANTOR UPT PS-SEI SELUANG KAB, BARITO KUALA","KANDEP TRANS. KAB. BARITO KUALA","1983-11-14","41/PRINT/KANWIL/KS/1983","1983-11-14","KAKANWIL DEP. TRANS KALSEL",NULL,NULL,"4",NULL,NULL
"13330","8763",NULL,"STAF KANTOR UPT PS-KAYU HABANG KAB.TALA","KANWIL DEP. TRANS KALSEL","1997-06-24","24/W.17/1994","1997-06-24","KAKANWIL DEP. TRANS KALSEL",NULL,NULL,"4",NULL,NULL
"13331","8763",NULL,"PELASKANA","DISNAKERKOP KOTA BANJARBARU","2002-05-24","824.3/047-DASIPEG/BKD","2002-05-24","WALIKOTA BANAJRBARU",NULL,NULL,"4",NULL,NULL
"13332","8763",NULL,"PELASKANA","DISTANHUT KOTA BANAJRBARU","2004-04-30","824/042-DASIPEG/BKD","2004-04-30","WALIKOTA BANAJRBARU",NULL,NULL,"4",NULL,NULL
"13333","8763",NULL,"PELASKANA","DISNAKERTRANS KOTA BANJARBARU","2004-08-20","824.3/14-DASIPEG/BKD","2004-08-20","WALIKOTA BANAJRBARU",NULL,NULL,"4",NULL,NULL
"13334","8763",NULL,"PELASKANA","DINSOSNAKER KOTA BANJARBARU","2008-12-17","824/052-DASIPEG/BKD","2008-12-17","WALIKOTA BANAJRBARU",NULL,NULL,"4",NULL,NULL
"13335","8763","1790","PELAKSANA","SUB BAGIAN UMUM DAN KEPEGAWAIAN","2016-12-20","824/375/BKPP","2016-12-30","WALIKOTA BANAJRBARU","143",NULL,"4",NULL,NULL
"13336","8771",NULL,"KAUR EVALUASI DAN PELAPORAN","INSPEKTORAT KOTA BANJARBAUR","2000-04-18","821/115-SI/PEG","2000-04-18","WALIKOTA BANJARBARU",NULL,NULL,"2",NULL,NULL
"13337","8771",NULL,"AUDITOR PELAKSANA LANJUTAN","INSPEKTORAT BANJARBARU","2004-03-19","S.292/K/JF/2004","2004-03-19","WALIKOTA",NULL,NULL,"3",NULL,NULL
"13338","8771","1433","P2UPD MUDA","INSPEKTUR PEMBANTU WILAYAH III","2010-10-01","821/196-Bang.Peg/BKD&Diklat","2012-06-27","KEMENDAGRI","127",NULL,"3",NULL,NULL
"13339","8747",NULL,"PELAKSANA","KECAMATAN KINTAP TANAH LAUT","2003-04-01",,"1970-01-01","BUPATI TANAH LAUT",NULL,NULL,"4",NULL,NULL
"13340","8747",NULL,"PELAKSANA","BAG. UMUMSETDAKO","2007-07-01",,"1970-01-01","WALIKOTA BANJARBARU",NULL,NULL,"4",NULL,NULL
"13341","8747",NULL,"KASI DOKUMENTASI","KANTOR PERPUSTAKAAN DAN ARSIP DAERAH","2010-04-01",,"1970-01-01","WALIKOTA BANJARBARU",NULL,"7","2",NULL,NULL
"13342","8747","623","KEPALA SUB BAGIAN PERLENGKAPAN & RUMAH TANGGA","SUB BAGIAN PERLENGKAPAN & RUMAH TANGGA","2013-01-01",,"1970-01-01","WALIKOTA BANJARBARU","33","7","2",NULL,NULL
"13343","8773","1434","P2UPD MADYA","INSPEKTUR PEMBANTU WILAYAH I","2012-07-01","821/196-Bang.Peg/BKD & DIKLAT","2012-06-27","WALIKOTA","125",NULL,"3",NULL,NULL
"13345","8772",NULL,"PNSD ","BKD & DIKLAT KOTA BANJARMASIN","2003-10-28","824.2/321-SI.4-BKD","2003-10-28","KEPALA BKD KALSEL",NULL,NULL,"4","uploads/naskah/tblriwayatjabatan_196703271996032001_KHAIRINARAHMAWATI","PNSD Banjarmasin.pdf"
"13346","8772",NULL,"PELAKSANA","BKD & DIKLAT KOTA BANJARBARU","2012-08-01","824.3/147/SI.2-BKD/2012","2012-07-12","KEPALA BKD",NULL,NULL,"4","uploads/naskah/tblriwayatjabatan_196703271996032001_KHAIRINARAHMAWATI","pelaksana BBKD & Diklat BJB.pdf"
"13347","8772",NULL,"PENGOLAH DATA ANALIS FORMASI PEGAWAI","BKD & DIKLAT KOTA BANJARBARU","2014-01-02","800/074-SET/BKD DAN DIKLAT","2014-01-02","KEPALA BKD",NULL,NULL,"4","uploads/naskah/tblriwayatjabatan_196703271996032001_KHAIRINARAHMAWATI","pengolah data analis formasi pegawai.pdf"
"13348","8772","1790","PELAKSANA","SUB BIDANG PENGADAAN DAN PEMBERHENTIAN APARATUR","2016-12-30","824/375/BKPP","2016-12-30","KEPALA BKPP","80",NULL,"4","uploads/naskah/tblriwayatjabatan_196703271996032001_KHAIRINARAHMAWATI","pelaksana BKPP.pdf"
"13349","8776","1790","PELAKSANA","SUB BAGIAN PERLENGKAPAN & RUMAH TANGGA","2016-12-30",,"1970-01-01",,"33",NULL,"4",NULL,NULL
"13350","8775",NULL,"NUTRISIONIS PELAKSANA LANJUTAN",,"2006-05-01","821.29/33-MP/BKD","2006-11-07","BUPATI HST",NULL,NULL,"3",NULL,NULL
"13351","8775",NULL,"NUTRISIONIS PELAKSANA LANJUTAN","RSUD","2008-02-01","821.3/41-BANGDIK/BKD","2008-02-19","WALIKOTA BANJARBARU",NULL,NULL,"3",NULL,NULL
"13352","8769",NULL,"AUDITOR AHLI PERTAMA","INSPEKTORAT","2008-10-16","821.2/228-BANGDIK/BKD","2008-10-27","WALIKOTA",NULL,NULL,"3",NULL,NULL
"13353","8769",NULL,"AUDITOR AHLI MUDA","INSPEKTORAT","2009-12-01","821/229-BANGPEG/BAPEGDIKLATDA","2009-11-17","WALIKOTA",NULL,NULL,"3",NULL,NULL
"13354","8778","1810","BENDAHARA","SUB BAGIAN PERLENGKAPAN & RUMAH TANGGA","2017-01-01","188.45/3/KUM/2017","2017-01-03","WALIKOTA BANJARBARU","33",NULL,"4",NULL,NULL
"13356","8780","1790","PELAKSANA","SUB BAGIAN PERLENGKAPAN & RUMAH TANGGA","2016-12-30",,"1970-01-01",,"33",NULL,"4",NULL,NULL
"13357","8781",NULL,"KASUBAG PERENCANAAN KEUANGAN","INSPEKTORAT","2008-01-15","821/15/BANGDIK/BKD","2008-01-14","WALIKOTA",NULL,"7","2",NULL,NULL
"13358","8781",NULL,"KASUBAG EVALUASI PELAPORAN","INSPEKTORAT","2008-12-31","821/15/BKD","2008-12-30","WALIKOTA",NULL,"7","2",NULL,NULL
"13359","8781","713","KEPALA SUB BAGIAN UMUM DAN KEPEGAWAIAN","SUB BAGIAN UMUM DAN KEPEGAWAIAN","2016-12-31","821/367/BKD&DIKLAT","2016-12-21","WALIKOTA","123","7","2",NULL,NULL
"13360","8783",NULL,"AUDITOR AHLI PERTAMA","INSPEKTORAT KOTA BANJARBARU","2008-10-16","821.2/228-Bangdik/BKD","2008-10-27","WALIKOTA BANJARBARU",NULL,NULL,"3",NULL,NULL
"13361","8783",NULL,"AUDITOR AHLI MUDA","INSPEKTORAT KOTA BANJARBARU","2009-12-01","821/299-Bangpeg/Bapegdiklatda","2009-11-17","WALIKOTA BANJARBARU",NULL,NULL,"3",NULL,NULL
"13362","8783","1392","AUDITOR MADYA","INSPEKTORAT","2014-08-01","821/172-Bangpeg/BKD dan Diklat","2014-07-11","WALIKOTA BANJARBARU","121",NULL,"3",NULL,NULL
"13363","8775","1494","NUTRISIONIS MUDA ","RUMAH SAKIT DAERAH IDAMAN","2013-03-01","821/108-BANGPEG/BKD&DIKLAT","2013-04-02","WALIKOTA BANJARBARU","406",NULL,"3",NULL,NULL
"13364","8744",NULL,"KASIPEM KEC. MANDAWAI","KECAMATAN MANDAWAI","1998-07-09","821.2.054/VII/1998","1998-07-09","BUPATI KOTA WARINGIN TIMUR",NULL,"7","2",NULL,NULL
"13365","8744",NULL,"SEKCAM KATINGAN KUALA","KECAMATAN KATINGAN KUALA","2000-10-02","821.2/303/VI/2000","2000-06-05","BUPATI KOTA WARINGIN TIMUR",NULL,"7","2",NULL,NULL
"13366","8744",NULL,"KASIPEM KEL. LANDASAN ULIN BARAT","KEL. LANDASAN ULIN BARAT","2002-02-28","821/015/BANGDIK/BKD","2002-02-28","WALIKOTA BANJARBARU",NULL,"8","2",NULL,NULL
"13367","8785",NULL,"AUDITOR PERTAMA","INSPEKTORAT KOTA BANJARBARU","2008-12-01","821.3/262-Bangdik/BKD","2008-11-01","WALIKOTA BANJARBARU",NULL,NULL,"3",NULL,NULL
"13368","8744",NULL,"Pj. LURAH LANDASAN ULIN BARAT","KEL. LANDASAN ULIN BARAT","2003-02-04","821.2/035-BANGDIK/BKD","2003-02-03","WALIKOTA BANJARBARU",NULL,"7","2",NULL,NULL
"13369","8785","1386","AUDITOR MUDA","INSPEKTUR PEMBANTU WILAYAH II","2013-03-01","821/178-Bangpeg/BKD dan Diklat","2013-04-18","WALIKOTA BANJARBARU","126",NULL,"3",NULL,NULL
"13370","8744",NULL,"LURAH LANDASAN ULIN SELATAN","KEL. LANDASAN ULIN SELATAN","2009-01-01","321/310-BANGDIK/BKD","2008-12-30","WALIKOTA BANJARBARU",NULL,"7","2",NULL,NULL
"13371","8744",NULL,"LURAH LANDASAN ULIN TIMUR","KEL. LANDASAN ULIN TIMUR","2010-03-08","821/52-BANG.PEG/BAPEGDIKLATDA","2010-03-08","LURAH LANDASAN ULIN TIMUR",NULL,"7","2",NULL,NULL
"13372","8744",NULL,"SEKCAM LANDASAN ULIN","KECAMATAN LANDASAN ULIN","2010-07-22","821/147-BANG.PEG/BAPEGDIKLATDA","2010-07-22","WALIKOTA BANJARBARU",NULL,"6","2",NULL,NULL
"13373","8786",NULL,"KASUBSI PELAYANAN UMUM","KEC KALUMPANG SELATAN","1998-10-21","021.24/029-BANGPEG","1999-09-11","BUPATI",NULL,"10","2",NULL,NULL
"13374","8786",NULL,"KASI PELAYANAN UMUM","KEC CEMPAKA","2003-02-04","821.2/035-BANGDIK/BKD","2003-02-03","WALIKOTA",NULL,"7","2",NULL,NULL
"13375","8744",NULL,"KABID  MANAJEMEN LALU LINTAS DISHUBKOMINFO","DISHUBKOMINFO","2012-03-28","821/093-BANG.PEG/BKD&DIKLAT","2012-03-28","WALIKOTA BANJARBARU",NULL,"6","2",NULL,NULL
"13376","8786",NULL,"KASI EKOBANG","KEC CEMPAKA","2008-01-15","821/15-BANGDIK/BKD","2008-01-14","WALIKOTA",NULL,"7","2",NULL,NULL
"13377","8786",NULL,"KASI PENGAWAS PEM BID PEMERINTAHAN WIL II","INSPEKTORAT","2009-01-01","821/15-BANGDIK/BKD","2008-12-30","WALIKOTA",NULL,"7","2",NULL,NULL
"13378","8744",NULL,"KABID KEBERSIHAN","KABID KEBERSIHAN","2013-02-06","821/040-BANG.PEG/BKD&DIKLAT","2013-02-06","WALIKOTA BANJARBARU",NULL,"6","2",NULL,NULL
"13379","8787",NULL,"KEPALA SUB BAGIAN BINA ADMINISTRASI PERENCANAAN, PELAKSANAAN DAN EVALUASI PEMBANGUNANA","BAGIAN PEMBANGUNAN SETDAKO","2009-06-01","821/150-BANGPEG/BAPEGDIKLATDA","2009-05-13","WALIKOTA BANJARBARU",NULL,"7","2",NULL,NULL
